id,title,company_display_name,location_display,location_area,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category_label,created,description,redirect_url,search_query,search_location
5805889435,"Senior Software Developer, Developer Platform",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",57385.41,57385.41,1,,,IT Jobs,2026-07-18T08:20:18Z,"hackajob is collaborating with Bet365 to connect them with exceptional professionals for this role. Company Description At bet365, we're one of the world's leading online gambling companies, revolutionising the industry since 2000. Founded by Denise Coates CBE, we now employ over 9,000 people and serve over 100 million customers in 27 languages. Our focus on In-Play betting has solidified our market-leading position, offering an unmatched experience across 96 sports and 700,000 streaming events…",https://www.adzuna.co.uk/jobs/land/ad/5805889435?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=F453826E039CDCC49BEE027FAA6D632C979118AC,software developer,Manchester
5789988815,Junior C++ Software Developer/Engineer,BAE Systems Digital Intelligence,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",38229.36,38229.36,1,,,IT Jobs,2026-07-06T16:39:35Z,"hackajob is collaborating with BAE Systems Digital Intelligence to connect them with exceptional professionals for this role. Location(s): UK, Europe & Africa : UK : Manchester BAE Systems Digital Intelligence is home to 4,500 digital, cyber and intelligence experts. We work collaboratively across 10 countries to collect, connect and understand complex data, so that governments, nation states, armed forces and commercial businesses can unlock digital advantage in the most demanding environments…",https://www.adzuna.co.uk/jobs/land/ad/5789988815?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=4D98692B84EABD995ACE2C8D1818C7699D636D2A,software developer,Manchester
5809635354,Software Development Team Lead - Regulatory Data,bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",63127.74,63127.74,1,,,IT Jobs,2026-07-21T20:41:46Z,"hackajob is collaborating with Bet365 to connect them with exceptional professionals for this role. Software Development Team Lead - Regulatory Data As a Regulatory Data Team Leader, you will lead a cross-functional team in the delivery of regulatory reporting software solutions. The Data Engineering department is responsible for writing software and reporting systems to communicate jurisdiction-specific information to international regulators. They are developed to high standards, tuned for pe…",https://www.adzuna.co.uk/jobs/land/ad/5809635354?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=23B265AF4A40A3DA8CDD06CE78327B8EBF930BB7,software developer,Manchester
5805889433,Software Development Team Lead - Regulatory Data,bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",62750.49,62750.49,1,,,IT Jobs,2026-07-18T08:20:18Z,"hackajob is collaborating with Bet365 to connect them with exceptional professionals for this role. Company Description At bet365, we're one of the world's leading online gambling companies, revolutionising the industry since 2000. Founded by Denise Coates CBE, we now employ over 9,000 people and serve over 100 million customers in 27 languages. Our focus on In-Play betting has solidified our market-leading position, offering an unmatched experience across 96 sports and 700,000 streaming events…",https://www.adzuna.co.uk/jobs/land/ad/5805889433?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=617AF12B49487317DB0FB82E4254EA8CFDBD45D1,software developer,Manchester
5777957037,Software Developer,Rebel Recruitment Limited,"Rusholme, Manchester","UK, North West England, Greater Manchester, Manchester, Rusholme",50000,70000,0,,full_time,IT Jobs,2026-06-26T18:11:44Z,"Role: Mid Level Software Engineer Location: Manchester Working Arrangement: Hybrid - 2 days a week in the office Salary: Up to £70k This is a hands-on engineering role where you will build and improve software used in real, live customer environments. You will work across a mix of planned feature work, improvements to existing systems, and customer-driven fixes. The role suits someone who enjoys seeing their work through from idea to release, and who takes pride in writing code that is clear, t…",https://www.adzuna.co.uk/jobs/land/ad/5777957037?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=28C058E5EF67EC9F19EBD10227706FF56840094C,software developer,Manchester
5783724966,Software Developer,Maxwell Bond,"Rusholme, Manchester","UK, North West England, Greater Manchester, Manchester, Rusholme",40000,50000,0,,full_time,IT Jobs,2026-07-01T14:14:30Z,"React / PHP Developer Manchester, Hybrid, 1 day per week UpTo £50,000 I’m working with a growing SaaS business building out their engineering team. They’re looking for a Product Engineer who wants ownership, works well across full stack delivery, and enjoys building product features end to end. Tech stack includes PHP, Laravel, React, Next.js, AWS. You’ll work closely with Product and Design, ship features into a live product, and help shape technical direction as the platform scales. What they…",https://www.adzuna.co.uk/jobs/land/ad/5783724966?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=4B57D2A6D06B2C8E5A257FF811E91084C1D2C88F,software developer,Manchester
5810043669,Software Developer,Mydentist,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",50000,50000,0,contract,full_time,IT Jobs,2026-07-22T00:59:37Z,"Your future, as a Software Developer at mydentist The role is initially a 12-month fixed-term contract to support our tech transformation projects Full-time hours - 37 hours over Monday - Friday Hybrid working arrangements - 1 day a week onsite in our Support Centre in Kearsley (M26 1GG) Joining our supportive and growing data team You will benefit from free onsite parking, and Kearsley train station is just a short walk away With an on-site mini market shop and casual seating space inside and …",https://www.adzuna.co.uk/jobs/details/5810043669?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5770809942,Software Developer,Network Plus,"Mosley Common, Worsley","UK, North West England, Greater Manchester, Manchester, Worsley, Mosley Common",45000,50000,0,,full_time,IT Jobs,2026-06-20T16:34:10Z,"Software Developer - .NET & Angular Network Plus is one of the UK's leading providers of essential utility and infrastructure services, delivering critical work across power, gas, water, and telecoms for the nation's largest network owners. We're modernising the platforms behind that work, and we're looking for a full stack developer energised by real world problems on a modern tech stack - shipping production ready systems that directly impact how critical infrastructure gets delivered. Key Re…",https://www.adzuna.co.uk/jobs/details/5770809942?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5746372600,Software Developer,Skuuudle,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",39927.06,39927.06,1,,full_time,IT Jobs,2026-05-31T10:40:04Z,"About Us Skuuudle is a scaleup supporting the pricing strategy of some of the world’s largest retailers with market-leading competitive pricing intelligence. Although we are well established, we are proud of our start-up culture of collaboration, ownership and ingenuity. We are looking for a talented and pragmatic Software Developer to join our team of around 60 people and help us build reliable internal infrastructure that supports large-scale ecommerce data products. The Role We are looking f…",https://www.adzuna.co.uk/jobs/details/5746372600?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5718204655,Software Developer,Themis Solutions,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",75000,75000,0,,full_time,IT Jobs,2026-05-03T22:01:04Z,"Clio is the global leader in legal AI technology, empowering legal professionals and law firms of every size to work smarter, faster, and more securely. We are transforming the legal experience for all by bettering the lives of legal professionals while increasing access to justice . Summary: What your team does The Clio operate team builds and maintains an innovative work and case management platform used across legal, energy, telecoms, and property management sectors. Our team works on a wide…",https://www.adzuna.co.uk/jobs/details/5718204655?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5808924477,"Software Developer, In-Play",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",42945.8,42945.8,1,,,IT Jobs,2026-07-21T08:31:39Z,"Job Description As a Software Developer, you will work alongside a small team of talented developers, following agile practices to develop high-quality scalable solutions on Linux and Cloud platforms. You will join our in-play team within the Sports Platform department during a period of growth, fuelled by the product’s success and new emerging markets. You will be working on our flagship Sports product to enhance our product offering with innovative new features. The in-play team plays a pivot…",https://www.adzuna.co.uk/jobs/details/5808924477?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5785666848,Software Development Manager,Adria Solutions,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",80000,110000,0,permanent,full_time,IT Jobs,2026-07-02T16:59:08Z,"Software Development Manager – Manchester Are you a hands-on Software Development Manager who enjoys building high-performing engineering teams while shaping technology strategy? Our client, an ambitious and growing technology company based in Greater Manchester, is looking for an experienced Software Development Manager to play a key role in driving both technical excellence and business growth. As part of the senior leadership team, you'll combine strategic thinking with hands-on technical le…",https://www.adzuna.co.uk/jobs/land/ad/5785666848?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=48AA141609D0C08C746EC0D0C7646ABA86B9CB53,software developer,Manchester
5785651074,Software Development Manager,Adria Solutions Ltd,"Rusholme, Manchester","UK, North West England, Greater Manchester, Manchester, Rusholme",80000,110000,0,,full_time,IT Jobs,2026-07-02T16:40:26Z,"Software Development Manager – Manchester Are you a hands-on Software Development Manager who enjoys building high-performing engineering teams while shaping technology strategy? Our client, an ambitious and growing technology company based in Greater Manchester, is looking for an experienced Software Development Manager to play a key role in driving both technical excellence and business growth. As part of the senior leadership team, you'll combine strategic thinking with hands-on technical le…",https://www.adzuna.co.uk/jobs/land/ad/5785651074?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=B28F107D5CEB05E4B44AB477BFA9AAF235FF637F,software developer,Manchester
5789852504,Trainee Software Developer,ITOL Recruit,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",30000,45000,0,permanent,full_time,IT Jobs,2026-07-06T11:37:01Z,"Trainee Coding Programme – No Experience Needed Future-proof your career in Coding – starting today. Looking for a career change? Maybe you’re already working but want a more technical role with better long-term prospects. Or you could be between jobs and ready for a fresh start in tech. The ITOL Recruit Coding Job Programme is designed to help you move into a high-demand coding role, even if you have no prior experience. Train online at your own pace and land your coding role in 1-3 months. Pl…",https://www.adzuna.co.uk/jobs/land/ad/5789852504?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=802BB77AE7318C96ACFEAC34A4552F52FB690E82,software developer,Manchester
5802838809,Software Development Manager,Spectrum IT Recruitment,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",90000,100000,0,permanent,full_time,IT Jobs,2026-07-16T13:40:53Z,"Lead the engineering standards behind a High-Growth UK SaaS platform Software Development Manager NestJS / NodeJS, Vue: .NET backgrounds welcome Greater Manchester (Hybrid: 1 day per week onsite) Up to £100,000 benefits If you're a technically strong engineering leader who built your career on solid engineering foundations (whether in C# / .NET or modern JavaScript frameworks) and still care deeply about code quality, DevOps maturity, and scalable systems, this is a genuinely exciting opportun…",https://www.adzuna.co.uk/jobs/land/ad/5802838809?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=86625429E563AD4FC97A2EFAAE6155B9F6DA9DD8,software developer,Manchester
5802837236,Software Development Manager,Spectrum IT Recruitment,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",90000,100000,0,,full_time,IT Jobs,2026-07-16T13:37:54Z,"Lead the engineering standards behind a High-Growth UK SaaS platform Software Development Manager NestJS / NodeJS, Vue: .NET backgrounds welcome Greater Manchester (Hybrid: 1 day per week onsite) Up to £100,000 benefitsIf you're a technically strong engineering leader who built your career on solid engineering foundations (whether in C# / .NET or modern JavaScript frameworks) and still care deeply about code quality, DevOps maturity, and scalable systems, this is a genuinely exciting opportuni…",https://www.adzuna.co.uk/jobs/land/ad/5802837236?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=ADA5756923C0B2F37EB2C2E952D2BB947873F152,software developer,Manchester
5804707397,Software Development Manager,Adria Solutions Ltd,"Ardwick, Manchester","UK, North West England, Greater Manchester, Manchester, Ardwick",80000,110000,0,,full_time,IT Jobs,2026-07-17T10:45:36Z,"Salary: £80,000 - 110,000 per year Requirements: Proven experience leading software engineering teams. Strong software development background, ideally with hands-on experience in Golang and modern web technologies. Experience building and deploying applications on AWS. Strong understanding of software architecture, cloud-native development and engineering best practices. Excellent stakeholder management and communication skills, with the ability to bridge technical and business priorities. A pa…",https://www.adzuna.co.uk/jobs/details/5804707397?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5766833604,Junior Software Developer,Skuuudle,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",31432.82,31432.82,1,,full_time,IT Jobs,2026-06-17T15:14:46Z,"About Skuuudle Skuuudle is the leader in pricing intelligence and competitor monitoring solutions. Our mission is to provide retailers, distributors and brands with price and product intelligence, enabling them to optimise margins and increase market share through data-driven decision making. Although we are well established within our market, we are proud of our start-up culture of collaboration and ingenuity. We value bright, intellectually curious individuals who want to work hard on challen…",https://www.adzuna.co.uk/jobs/details/5766833604?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5804897415,Senior Software Developer,NCC Group,"Hulme, Manchester","UK, North West England, Greater Manchester, Manchester, Hulme",67088.99,67088.99,1,,full_time,IT Jobs,2026-07-17T13:58:24Z,"The ServiceNow Certified Application Developer is responsible for designing, developing, and implementing custom applications and solutions within the ServiceNow platform to meet the business needs of our cybersecurity company. This role requires a blend of programming expertise and a deep understanding of the ServiceNow platform's capabilities to create efficient, scalable, and effective applications. The ServiceNow Application Developer has experience with the latest web technologies, and a c…",https://www.adzuna.co.uk/jobs/details/5804897415?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5750343975,Senior Software Developer,NCC Group,"Hulme, Manchester","UK, North West England, Greater Manchester, Manchester, Hulme",69210.64,69210.64,1,,full_time,IT Jobs,2026-06-03T10:24:49Z,"This role is a Full Stack JavaScript Developer is responsible for designing, building, and maintaining secure, scalable, and high￼quality applications that extend and enhance our ITSM platform (ServiceNow). Operating within a cybersecurity‑focused Managed Services environment, this role requires strong full‑stack JavaScript expertise across backend, frontend, and API development, combined with a security‑first mindset. The developer will take ownership of end‑to‑end solutions—from requirements …",https://www.adzuna.co.uk/jobs/details/5750343975?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5801657314,Software Development Manager,Club L London,"Trafford Park, Manchester","UK, North West England, Greater Manchester, Manchester, Trafford Park",80042.71,80042.71,1,,,IT Jobs,2026-07-15T22:39:51Z,"About Us Club L London is the next-generation online fashion retailer for the forward-thinking woman. Conceptualised and crafted in-house and abroad, we specialise in accessible luxury and designs of unrivalled quality that flatter all figures. From prom to occasion, maternity, bridal, and beyond, we deliver an elevated shopping experience that connects our global community of trend-setting consumers, influencers, and content creators with fresh collections dropping weekly. Our engineering team…",https://www.adzuna.co.uk/jobs/details/5801657314?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5718192273,Senior Software Developer,Themis Solutions,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",85700,85700,0,,full_time,IT Jobs,2026-05-03T21:56:49Z,"Clio is the global leader in legal AI technology, empowering legal professionals and law firms of every size to work smarter, faster, and more securely. We are transforming the legal experience for all by bettering the lives of legal professionals while increasing access to justice . Summary: We are currently seeking a Senior Full-Stack Software Engineer to join our Sharedo engineering team in Alderley Edge, Cheshire UK . The Sharedo engineering team builds and maintains an innovative work and …",https://www.adzuna.co.uk/jobs/details/5718192273?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5804704714,Software Developer - Manchester,Rebel Recruitment Limited,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",40000,70000,0,contract,full_time,IT Jobs,2026-07-17T10:45:24Z,"Salary: £40,000 - 70,000 per year Requirements: We are looking for solid experience building software as part of a team. We need someone who is comfortable working across both backend and frontend tasks. We require strong experience with C# and .NET. We value experience with Vue.js or similar frontend technologies. We expect a strong understanding of testing and quality assurance. We are looking for someone who can manage their time across planned work and unexpected issues. We want someone who…",https://www.adzuna.co.uk/jobs/details/5804704714?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5804122512,"Software Developer, Risk and Regulatory",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",58675.99,58675.99,1,,,IT Jobs,2026-07-17T02:27:31Z,"Job Description As a Software Developer, you will be working in a small team of talented developers following agile practices, to develop high quality scalable solutions. The Risk and Regulatory team’s goal is to form a function around an ever-growing road map. This will be covering not only Software Product Development, but also tooling, automation and platform architecture. As a full stack team, the core skills are Typescript, React, JavaScript and Golang. The technology stack also covers SQL…",https://www.adzuna.co.uk/jobs/details/5804122512?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5781274398,"Senior Software Developer, Verification",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",65812.27,65812.27,1,,,IT Jobs,2026-06-29T19:35:04Z,"Job Description As a Senior Software Developer, you will be experienced and passionate to join our dedicated Verification team as we embark on a ground up re-architecture. Within the Verification team, you will be developing, enhancing, and supporting our business-critical Verification platform. From the delivery of real time facial recognition systems utilising innovative AI technology, to core operational tooling. Verification operates as a full stack team who are in the process of undertakin…",https://www.adzuna.co.uk/jobs/details/5781274398?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5811134005,"Software Developer, Sports Content",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",48498.01,48498.01,1,,,IT Jobs,2026-07-22T20:33:56Z,"Job Description As a Software Developer in the Martech Sports Content team, you will be responsible for the Marketing, Affiliates systems, and various content management platforms used across the Business. The Martech Sports Content team is responsible for developing and enhancing our platforms for Partners, Hub pages, Offers, Zendesk and Responsible Gambling, which support the delivery of both customer facing and internal business systems. We operate as a full stack team with the core skills b…",https://www.adzuna.co.uk/jobs/details/5811134005?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5778381953,"Software Developer, Trading and Tools",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",52635.46,52635.46,1,,,IT Jobs,2026-06-27T01:29:24Z,"Job Description As a Software Developer, you will collaborate with a team of exceptionally skilled professionals dedicated to the development, enhancement and support of our cutting-edge Sports Trading Platform. Working within the trading and tools team, you will develop a diverse range of applications, including desktop solutions, such as WPF & WinForms, backend services such as, .NET & Golang, and SQL Server stored procedures. Your contribution will be vital in delivering real-time data throu…",https://www.adzuna.co.uk/jobs/details/5778381953?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5791063234,Software Development Manager - Legal,Circle Group,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",90000,90000,0,,,IT Jobs,2026-07-07T15:05:29Z,"Software Development Manager - Legal Manchester £75-90k depending on experience We are currently recruiting for a Software Development Manager to join our legal sector client's team in Manchester. We are looking for someone with strong case / practice management system experience (e.g. Visualfiles, Proclaim, Clio Operate / ShareDo, Actionstep, LEAP etc) who either has experience managing small teams or is ready to take the step into management. Key Responsibilities Lead and manage the software …",https://www.adzuna.co.uk/jobs/details/5791063234?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5808010264,Software Development Manager - Manchester,Circle Group,"Hulme, Manchester","UK, North West England, Greater Manchester, Manchester, Hulme",38500,67000,0,contract,full_time,IT Jobs,2026-07-20T11:33:18Z,"Salary: £38,500 - 67,000 per year Requirements: We require strong hands-on experience developing solutions within case management platforms such as VisualFiles, SOS Connect, P4W, ShareDO, Actionstep, Proclaim, or similar. We require experience migrating from one case management system to another. We require previous experience managing or leading a software development team, or informal leadership experience such as mentoring developers, leading projects, or acting as a technical lead. We requi…",https://www.adzuna.co.uk/jobs/details/5808010264?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5789988457,Software Developer - PG/IP,bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",52287.04,52287.04,1,,,IT Jobs,2026-07-06T16:39:31Z,"hackajob is collaborating with Bet365 to connect them with exceptional professionals for this role. Who we are looking for A Software Developer, who will work in a small team of talented developers, following agile practices to develop high quality scalable solutions on Linux and Cloud platforms. You will be joining our pre-game and in-play team within the Site Services Trading and Tools department. You will be working on our flagship Sports product, to enhance our product offering with innovat…",https://www.adzuna.co.uk/jobs/land/ad/5789988457?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=AE0A0B24FCBD17EBFB6232CA7ACC6EDE4C93A8F8,software developer,Manchester
5805889381,"Software Developer, Risk and Regulatory",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",60759.86,60759.86,1,,,IT Jobs,2026-07-18T08:20:16Z,"hackajob is collaborating with Bet365 to connect them with exceptional professionals for this role. Company Description We’re one of the world’s leading online gambling companies, revolutionising the industry since 2000. Founded by Denise Coates CBE, we now employ over 10,000 people and serve over 120 million customers in 26 languages. We empower our employees to push boundaries and explore new ideas, cultivating a culture that celebrates and rewards creativity. This offers employees a wealth o…",https://www.adzuna.co.uk/jobs/land/ad/5805889381?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=3D05ACDCBD304E3D5361B888B6F3735A406AFD0E,software developer,Manchester
5793529234,Principal Software Development Engineer,Intrum,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",70830.1,70830.1,1,permanent,full_time,IT Jobs,2026-07-09T02:18:46Z,"Investment. Tech. Freedom. Ambition. At Intrum, technology is transforming the way we support customers and clients across the financial ecosystem. We are investing in modern platforms, intelligent automation, AI-enabled capabilities, and engineering excellence to create secure, scalable, and insight-led digital solutions. We are looking for a Principal Software Development Engineer to play a pivotal role in shaping the future of our customer-facing digital platforms and technology solutions. T…",https://www.adzuna.co.uk/jobs/details/5793529234?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5795166022,"Software Developer, Sports Content",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",50889.21,50889.21,1,,,IT Jobs,2026-07-10T07:48:00Z,"hackajob is collaborating with Bet365 to connect them with exceptional professionals for this role. Company Description At bet365, we're one of the world's leading online gambling companies, revolutionising the industry since 2000. Founded by Denise Coates CBE, we now employ over 9,000 people and serve over 100 million customers in 27 languages. Our focus on In-Play betting has solidified our market-leading position, offering an unmatched experience across 96 sports and 700,000 streaming events…",https://www.adzuna.co.uk/jobs/land/ad/5795166022?se=nDuTmQ6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=55AADF633F8FB67DE883A57A0C0353653A28F6BD,software developer,Manchester
5796379058,Principal Software Development Engineer,Intrum,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",69464.23,69464.23,1,permanent,full_time,IT Jobs,2026-07-11T02:20:35Z,"Investment. Tech. Freedom. Ambition. At Intrum, technology is transforming the way we support customers and clients across the financial ecosystem. We are investing in modern platforms, intelligent automation, AI-enabled capabilities, and engineering excellence to create secure, scalable, and insight-led digital solutions. We are looking for a Principal Software Development Engineer to play a pivotal role in shaping the future of our customer-facing digital platforms and technology solutions. T…",https://www.adzuna.co.uk/jobs/details/5796379058?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5804122444,"Senior Software Developer, Developer Platform",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",51041.05,51041.05,1,,,IT Jobs,2026-07-17T02:27:31Z,"Job Description As a Senior Software Developer, you will build and maintain the core infrastructure and tools that empower our development teams to deliver high-quality software efficiently and reliably. The developer platform team forms part of the wider Platform Engineering department and is responsible for delivering solutions designed to streamline and enhance internal development processes through automation, tooling, and visibility. Our platform developers build high-profile, impactful, a…",https://www.adzuna.co.uk/jobs/details/5804122444?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5804122515,"Senior Software Developer, Sports Content",bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",55245.3,55245.3,1,,,IT Jobs,2026-07-17T02:27:31Z,"Job Description As a Senior Software Developer, you will collaborate with a team of skilled professionals dedicated to the development, enhancement and support of our cutting-edge Martech Content Platform. The Martech Content team is responsible for developing and enhancing our platforms for Hub pages, Offers, Help, News and Responsible Gambling, which support the delivery of both customer facing and internal business systems. Within the Content team, you will develop and support our business-c…",https://www.adzuna.co.uk/jobs/details/5804122515?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5810729688,Software Development Engineer in Test - DV Cleared,Searchability  Ltd,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",77828.52,77828.52,1,permanent,full_time,IT Jobs,2026-07-22T11:22:35Z,"Software Development Engineer in Test Location: Manchester Salary: £45,000 to £80,000 Clearance: Must hold eDV clearance To Apply: Email poppy.coutts@searchability.com Join a team building technology that helps keep the UK secure, resilient, and prepared for the future. Working on complex digital systems across defence and national security, you'll help deliver high-quality software that underpins critical services and mission-critical platforms. As a Software Development Engineer in Test (SDET…",https://www.adzuna.co.uk/jobs/details/5810729688?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5804122479,Software Development Team Lead - Regulatory Data,bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",51057.99,51057.99,1,,,IT Jobs,2026-07-17T02:27:31Z,"Job Description As a Regulatory Data Team Leader, you will lead a cross-functional team in the delivery of regulatory reporting software solutions. The Data Engineering department is responsible for writing software and reporting systems to communicate jurisdiction-specific information to international regulators. They are developed to high standards, tuned for performance and reliability with low tolerances for error. We're using an architecture that includes high-throughput, database-centric …",https://www.adzuna.co.uk/jobs/details/5804122479?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5811132282,Software Product Development Manager,bet365,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",48006.14,48006.14,1,,,IT Jobs,2026-07-22T20:33:07Z,"Job Description As a Software Product Development Manager, your vision will help to shape the future of our Player Account Management platform and ensure we remain an industry leader. You will join our Software Product Development department, where we build our bespoke, in-house technology from the ground up and handle massive scale, high concurrency, and real-time data. Stepping into this role, you will collaborate with cross-functional teams and provide clear direction to our development team…",https://www.adzuna.co.uk/jobs/details/5811132282?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5799943929,Software Business Development Manager,The Portfolio Group,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",46995.31,46995.31,1,permanent,full_time,Sales Jobs,2026-07-14T13:38:12Z,"Software Business Development Manager | Manchester | Competitive base salary uncapped commission. Realistic OTE £80k, Top Performers £140k Are you a passionate Business Development Manager who is looking for their next exciting challenge? I am representing an award-winning Software Leader who provide HR and Payroll platform solutions to SME's. You will be instrumental in the sales cycle, drives sales and growth and set new benchmarks in a fast, agile environment. Key Responsibilities: Identify…",https://www.adzuna.co.uk/jobs/details/5799943929?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5786784335,Software Business Development Manager,The Portfolio Group,"Rusholme, Manchester","UK, North West England, Greater Manchester, Manchester, Rusholme",46836.29,46836.29,1,,full_time,Sales Jobs,2026-07-03T12:53:10Z,"Software Business Development Manager | Manchester | Competitive base salary uncapped commission. Realistic OTE £80k, Top Performers £140k Are you a passionate Business Development Manager who is looking for their next exciting challenge? I am representing an award-winning Software Leader who provide HR and Payroll platform solutions to SME's. You will be instrumental in the sales cycle, drives sales and growth and set new benchmarks in a fast, agile environment. Key Responsibilities: Identify…",https://www.adzuna.co.uk/jobs/details/5786784335?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
5799936341,Sales Development Representative (Software),The Portfolio Group,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",25500,29000,0,permanent,full_time,Sales Jobs,2026-07-14T13:36:09Z,"Do you want to work for a business where top earners are earning over £100K & the number 1 biller takes home £250,000? Sales Development Representative (Software) Manchester City Centre (onsite) Up to £29,000 DOE uncapped commission (OTE £40,000) PLUS bonus up to £4K a quarter PLUS guaranteed commission for your first 3 months of £300 The Portfolio Group are partnering with an industry leading, global group who provide a software solutions to various businesses across the UK and Ireland. They …",https://www.adzuna.co.uk/jobs/details/5799936341?utm_medium=api&utm_source=c0698c3f,software developer,Manchester
